codigo_fundo,setor,preco_atual,liquidez_diaria,dividendo,dividend_yield,dy3_m_acumulado,dy6_m_acumulado,dy12_m_acumulado,dy3_m_media,dy6_m_media,dy12_m_media,dy_ano,variacao_preço,rentab_periodo,rentab_acumulada,patrimonio_líq,vpa,p_vpa,dy_patrimonial,variação_patrimonial,rentab_patr_periodo,rentab_patr_acumulada,vacancia_fisica,vacancia_financeira,quantidade_ativos
VJFD11,Híbrido,96.3,7905.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.73,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.35,6155.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.73,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.25,4742.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.72,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.25,3924.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.72,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.33,2746.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.73,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.32,5410.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.73,0.76,0.04,0.8,1.61,0.0,0.0,0
FVPQ11,Shoppings,110.01,75.0,0.57,0.49,1.75,3.67,7.82,0.58,0.61,0.65,6.57,0.0,0.49,21.97,556259429.91,198.65,0.55,0.29,0.18,0.47,4.12,5.5,0.0,1
NVHO11,Hospital,10.25,21.0,0.08,0.8,2.31,4.34,7.75,0.77,0.72,0.65,5.21,5.32,6.16,6.53,52913250.25,12.75,0.8,0.66,0.1,0.76,5.61,0.0,0.0,1
RNDP11,Títulos e Val. Mob.,153.21,145.0,2.14,0.84,2.51,5.63,10.46,0.84,0.94,0.87,9.13,-2.21,-1.39,-53.22,34519994.07,321.17,0.48,0.67,-0.57,0.09,-48.64,0.0,0.0,0
HCHG11,Outros,87.0,38.0,1.0,1.13,3.48,6.68,12.25,1.16,1.11,1.02,10.51,3.47,4.63,11.52,120541835.89,100.45,0.87,1.0,-1.93,-0.96,12.47,0.0,0.0,0
KNRI11,Híbrido,135.94,24044.0,0.91,0.63,1.82,3.76,7.41,0.61,0.63,0.62,6.19,-3.74,-3.14,16.78,3871638686.32,160.27,0.85,0.57,0.11,0.68,7.35,2.0,6.72,20
SPTW11,Lajes Corporativas,41.35,1241.0,0.4,0.92,2.77,5.58,10.88,0.92,0.93,0.91,9.17,1.07,2.0,5.09,95530136.48,53.13,0.78,0.75,0.13,0.89,7.78,0.0,0.0,1
PLOG11,Logística,76.47,2404.0,0.75,0.94,2.84,6.06,12.27,0.95,1.01,1.02,10.3,1.0,1.96,17.51,75314540.46,100.42,0.76,0.75,0.04,0.79,7.99,20.4,0.0,1
VIUR11,Títulos e Val. Mob.,7.6,33588.0,0.07,0.91,2.65,5.63,11.34,0.88,0.94,0.94,9.49,-2.34,-1.45,-88.52,256568105.47,9.52,0.8,0.76,0.27,1.03,-89.38,0.0,0.0,6
RBRD11,Híbrido,36.95,246.0,0.3,0.76,2.22,4.85,10.05,0.74,0.81,0.84,9.22,-3.3,-2.56,0.06,126635437.89,68.39,0.54,0.44,-0.53,-0.1,0.34,15.52,0.0,4
LUGG11,Residencial,75.87,2526.0,0.52,0.67,2.03,4.1,8.1,0.68,0.68,0.67,6.84,-1.89,-1.23,-4.74,11500530.01,127.78,0.59,0.41,-0.1,0.31,6.87,2.4,0.0,4
SADI11,Títulos e Val. Mob.,90.45,8643.0,1.05,1.16,3.51,6.97,12.37,1.17,1.16,1.03,10.83,-0.28,0.88,11.71,318287669.07,100.08,0.9,1.05,0.15,1.2,9.73,0.0,0.0,0
TGAR11,Outros,122.83,17646.0,1.55,1.25,3.78,7.74,14.16,1.26,1.29,1.18,12.09,-1.01,0.22,14.09,132280951.32,116.96,1.05,1.33,-1.87,-0.57,-0.27,0.0,0.0,0
HBRH11,Híbrido,93.93,379.0,0.61,0.64,2.04,4.39,10.5,0.68,0.73,0.87,7.89,0.81,1.45,14.72,313750423.6,113.18,0.83,0.54,0.01,0.55,6.8,0.0,0.0,3
HLOG11,Logística,91.49,522.0,0.65,0.69,2.03,4.27,8.42,0.68,0.71,0.7,7.1,-3.5,-2.84,8.25,472300435.89,111.13,0.82,0.58,0.03,0.61,4.59,58.0,0.0,3
RBCO11,Lajes Corporativas,44.0,2717.0,0.2,0.45,1.5,4.23,8.64,0.5,0.7,0.72,7.12,5.64,6.12,-15.03,340942316.64,90.22,0.49,0.22,1.03,1.25,-7.08,46.0,50.0,4
VOTS11,Títulos e Val. Mob.,79.19,1.0,0.77,0.92,2.94,7.15,14.02,0.98,1.19,1.17,12.25,-3.35,-2.47,12.65,78573550.61,94.91,0.83,0.81,0.55,1.37,8.57,0.0,0.0,0
JFLL11,Residencial,66.04,710.0,0.62,0.86,2.51,5.23,10.19,0.84,0.87,0.85,8.46,-0.7,0.15,-0.4,150748622.5,100.46,0.66,0.62,0.03,0.65,6.74,28.0,0.0,2
HUSI11,Hospital,1100.0,1.0,7.87,0.69,0.0,0.0,0.0,0.0,0.0,0.0,2.24,1.24,1.94,8.84,116353437.37,999.93,1.1,0.79,0.84,1.63,4.28,0.0,0.0,0
PLRI11,Títulos e Val. Mob.,26.8,12.0,0.14,0.62,2.27,4.15,11.97,0.76,0.69,1.0,10.95,-7.09,-6.52,-33.91,31796945.66,33.32,0.8,0.42,-0.75,-0.34,-13.4,0.0,0.0,0
BBRC11,Outros,95.35,733.0,0.99,0.99,2.92,5.9,11.53,0.97,0.98,0.96,9.67,-0.22,0.77,10.02,169678849.01,106.72,0.89,0.93,-0.09,0.84,8.39,5.37,1.08,20
IDFI11,Híbrido,60.59,315.0,0.23,0.37,2.21,6.88,0.0,0.74,1.15,0.0,12.08,-1.88,-1.52,-31.43,133754466.82,64.99,0.93,0.61,-2.37,-1.78,-11.61,0.0,0.0,0
RRCI11,Títulos e Val. Mob.,86.85,7033.0,1.0,1.2,3.83,8.22,16.17,1.28,1.37,1.35,13.78,-3.05,-1.88,11.52,46186699.52,95.87,0.91,1.04,-0.39,0.65,11.4,0.0,0.0,0
ATSA11,Shoppings,80.06,2.0,0.05,0.07,0.31,0.92,2.82,0.1,0.15,0.24,0.13,-5.04,-4.97,-4.91,158178977.87,90.33,0.89,0.06,0.1,0.16,0.61,21.9,0.0,1
VTLT11,Logística,88.31,454.0,0.83,0.85,2.58,5.33,10.48,0.86,0.89,0.87,8.9,1.24,2.11,16.11,217690860.62,102.93,0.86,0.81,0.05,0.85,7.99,0.0,0.0,1
RBRS11,Híbrido,60.4,7.0,0.43,0.7,1.97,4.5,8.48,0.66,0.75,0.71,7.19,-2.32,-1.64,-1.85,155438181.69,89.63,0.67,0.48,-0.06,0.42,-0.06,0.0,0.0,0
BCRI11,Títulos e Val. Mob.,97.01,9868.0,1.0,0.98,3.27,7.2,14.17,1.09,1.2,1.18,11.81,-0.78,0.19,3.75,647665969.7,103.5,0.94,1.06,-1.08,-0.03,6.99,0.0,0.0,0
TEPP11,Lajes Corporativas,72.4,4575.0,0.5,0.63,1.8,3.94,8.06,0.6,0.66,0.67,6.66,-5.71,-5.12,16.3,380210556.08,90.06,0.8,0.54,0.0,0.55,3.3,9.06,18.03,5
BPFF11,Títulos e Val. Mob.,64.63,8333.0,0.62,0.9,2.9,6.44,11.99,0.97,1.07,1.0,10.17,-0.61,0.29,11.15,351643821.51,78.28,0.83,0.79,-0.75,0.03,7.83,0.0,0.0,0
PATC11,Lajes Corporativas,69.63,188659.0,0.4,0.52,1.53,3.84,6.63,0.51,0.64,0.55,5.68,1.29,1.82,23.45,296296737.34,85.21,0.82,0.47,-0.54,-0.08,2.28,21.9,18.9,6
PLCR11,Híbrido,85.65,2771.0,1.1,1.27,3.87,7.99,15.14,1.29,1.33,1.26,12.8,3.07,4.38,11.51,194800422.99,92.36,0.93,1.19,0.35,1.54,9.68,0.0,0.0,0
APTO11,Híbrido,8.89,4146.0,0.09,0.99,3.26,6.98,0.0,1.09,1.16,0.0,11.08,0.77,1.77,0.92,4031344.83,10.05,0.88,0.9,0.04,0.93,12.89,0.0,0.0,0
SPVJ11,Outros,69.4,550.0,0.67,0.96,0.96,0.96,0.96,0.32,0.16,0.08,0.96,0.0,0.96,0.96,73641243.88,116.67,0.59,0.57,8.89,9.51,15.27,0.0,0.0,0
SPVJ11,Outros,69.11,284.0,0.67,0.96,0.96,0.96,0.96,0.32,0.16,0.08,0.96,0.0,0.96,0.96,73641243.88,116.67,0.59,0.57,8.89,9.51,15.27,0.0,0.0,0
SPVJ11,Outros,69.31,274.0,0.67,0.96,0.96,0.96,0.96,0.32,0.16,0.08,0.96,0.0,0.96,0.96,73641243.88,116.67,0.59,0.57,8.89,9.51,15.27,0.0,0.0,0
SPVJ11,Outros,69.68,275.0,0.67,0.96,0.96,0.96,0.96,0.32,0.16,0.08,0.96,0.0,0.96,0.96,73641243.88,116.67,0.6,0.57,8.89,9.51,15.27,0.0,0.0,0
SPVJ11,Outros,69.47,578.0,0.67,0.96,0.96,0.96,0.96,0.32,0.16,0.08,0.96,0.0,0.96,0.96,73641243.88,116.67,0.6,0.57,8.89,9.51,15.27,0.0,0.0,0
SPVJ11,Outros,69.34,182.0,0.67,0.96,0.96,0.96,0.96,0.32,0.16,0.08,0.96,0.0,0.96,0.96,73641243.88,116.67,0.59,0.57,8.89,9.51,15.27,0.0,0.0,0
SPVJ11,Outros,69.45,235.0,0.67,0.96,0.96,0.96,0.96,0.32,0.16,0.08,0.96,0.0,0.96,0.96,73641243.88,116.67,0.6,0.57,8.89,9.51,15.27,0.0,0.0,0
SPVJ11,Outros,69.47,735.0,0.67,0.96,0.96,0.96,0.96,0.32,0.16,0.08,0.96,0.0,0.96,0.96,73641243.88,116.67,0.6,0.57,8.89,9.51,15.27,0.0,0.0,0
SPVJ11,Outros,69.07,387.0,0.67,0.96,0.96,0.96,0.96,0.32,0.16,0.08,0.96,0.0,0.96,0.96,73641243.88,116.67,0.59,0.57,8.89,9.51,15.27,0.0,0.0,0
HSLG11,Logística,86.01,6522.0,0.7,0.75,2.2,4.53,8.69,0.73,0.76,0.72,7.35,-1.53,-0.8,12.45,1332738182.25,105.27,0.82,0.66,-0.03,0.64,0.37,1.1,0.0,5
KNIP11,Títulos e Val. Mob.,91.7,64547.0,0.3,0.32,1.32,5.53,13.77,0.44,0.92,1.15,10.88,3.79,4.12,1.23,7792811693.25,96.64,0.95,0.31,0.67,0.98,10.69,0.0,0.0,0
KNCR11,Títulos e Val. Mob.,99.8,96394.0,1.1,1.1,3.55,6.76,11.8,1.18,1.13,0.98,10.34,-0.87,0.22,10.94,5594359606.83,100.68,0.99,1.09,-0.16,0.93,10.57,0.0,0.0,0
STRX11,Híbrido,22.96,3180000.0,0.79,0.72,0.72,0.72,0.72,0.24,0.12,0.06,0.72,0.0,0.72,0.72,227257906.13,140.84,0.16,0.56,0.0,0.56,5.41,0.0,0.0,0
VLOL11,Lajes Corporativas,104.2,132.0,0.61,0.58,1.7,3.47,6.82,0.57,0.58,0.57,5.75,-1.26,-0.69,19.88,184931828.03,103.61,1.01,0.59,0.01,0.6,4.07,0.0,0.0,1
HGLG11,Logística,162.47,26985.0,1.1,0.66,1.96,5.29,9.65,0.65,0.88,0.8,7.94,0.0,0.66,5.57,345163433.37,147.15,1.1,0.75,-0.25,0.5,7.58,6.9,6.5,17
BBFO11,Títulos e Val. Mob.,69.5,5643.0,0.62,0.85,2.74,6.37,12.33,0.91,1.06,1.03,10.51,-5.95,-5.15,10.96,34417887.42,85.96,0.81,0.72,-1.04,-0.33,8.53,0.0,0.0,0
JSAF11,Títulos e Val. Mob.,86.98,2760.0,0.93,0.99,3.09,6.49,0.0,1.03,1.08,0.0,10.88,5.94,6.99,26.64,15434317.09,98.12,0.89,0.95,-1.02,-0.08,10.56,0.0,0.0,0
RNGO11,Lajes Corporativas,47.1,1884.0,0.43,0.87,2.48,5.12,9.4,0.83,0.85,0.78,8.05,-4.36,-3.53,4.8,23468174.42,87.7,0.54,0.49,0.03,0.52,4.88,24.1,0.0,3
SHPH11,Shoppings,791.92,24.0,3.8,0.48,1.53,2.96,5.78,0.51,0.49,0.48,4.9,-0.13,0.36,2.13,541387311.55,889.05,0.89,0.43,0.01,0.44,3.62,10.8,0.0,1
CACR11,Híbrido,100.43,7794.0,1.44,1.43,4.51,7.67,16.05,1.5,1.28,1.34,13.16,-0.11,1.32,6.48,18709335.32,103.47,0.97,1.51,0.27,1.78,35.75,0.0,0.0,0
RBED11,Outros,125.0,794.0,1.23,0.93,2.76,5.73,11.11,0.92,0.96,0.93,9.42,-0.73,0.2,20.53,301968647.66,141.17,0.89,0.87,0.08,0.95,8.33,0.0,0.0,5
RBVA11,Outros,91.8,6956.0,1.07,1.11,3.25,6.57,12.16,1.08,1.1,1.01,10.34,-0.32,0.79,8.03,1194298622.96,103.06,0.89,1.04,0.18,1.22,9.95,0.7,0.0,72
HABT11,Títulos e Val. Mob.,88.9,14620.0,0.9,0.94,3.09,7.03,14.17,1.03,1.17,1.18,11.64,3.6,4.57,-3.69,809941950.97,99.66,0.89,0.9,-0.6,0.3,14.53,0.0,0.0,0
HSAF11,Títulos e Val. Mob.,73.0,719.0,1.0,1.19,3.56,7.11,14.24,1.19,1.18,1.19,13.18,-1.2,-0.02,-3.26,232861774.14,92.17,0.79,1.08,-0.13,0.95,8.42,0.0,0.0,0
CXAG11,Outros,77.1,1165.0,0.75,0.93,2.82,5.92,0.0,0.94,0.99,0.0,8.82,0.7,1.64,15.5,241476769.69,115.5,0.67,0.65,0.64,1.29,17.4,0.0,0.0,0
GTWR11,Lajes Corporativas,77.55,13448.0,0.74,0.88,2.68,5.79,11.22,0.89,0.97,0.94,9.46,3.02,3.93,9.37,1176184659.4,98.02,0.79,0.75,0.02,0.78,7.25,0.0,0.0,1
XPHT11,Hotel,112.0,155.0,1.6,1.47,3.38,4.59,6.46,1.13,0.76,0.54,4.69,-3.35,-1.94,16.69,358637199.59,94.26,1.19,1.7,0.14,1.84,5.15,64.9,0.0,5
XPLG11,Logística,99.25,20667.0,0.74,0.69,2.04,4.24,8.29,0.68,0.71,0.69,6.96,-0.68,0.01,16.68,396972945.45,114.27,0.87,0.65,0.05,0.7,10.55,8.8,1.2,13
ARRI11,Títulos e Val. Mob.,8.92,22032.0,0.11,1.19,3.93,8.04,16.63,1.31,1.34,1.39,13.29,3.7,4.93,-89.51,108613266.44,9.22,0.97,1.52,-0.68,0.83,-89.02,0.0,0.0,0
RBVO11,Outros,86.01,170.0,0.03,0.27,0.82,1.54,3.58,0.27,0.26,0.3,2.94,-1.25,-0.98,-7.16,910547.56,17.47,4.92,0.17,1.85,2.02,-22.07,0.0,0.0,0
RBVO11,Outros,85.52,1189.0,0.03,0.27,0.82,1.54,3.58,0.27,0.26,0.3,2.94,-1.25,-0.98,-7.16,910547.56,17.47,4.9,0.17,1.85,2.02,-22.07,0.0,0.0,0
RBVO11,Outros,85.5,1905.0,0.03,0.27,0.82,1.54,3.58,0.27,0.26,0.3,2.94,-1.25,-0.98,-7.16,910547.56,17.47,4.89,0.17,1.85,2.02,-22.07,0.0,0.0,0
RBVO11,Outros,85.97,1333.0,0.03,0.27,0.82,1.54,3.58,0.27,0.26,0.3,2.94,-1.25,-0.98,-7.16,910547.56,17.47,4.92,0.17,1.85,2.02,-22.07,0.0,0.0,0
RBVO11,Outros,86.13,599.0,0.03,0.27,0.82,1.54,3.58,0.27,0.26,0.3,2.94,-1.25,-0.98,-7.16,910547.56,17.47,4.93,0.17,1.85,2.02,-22.07,0.0,0.0,0
RBVO11,Outros,86.27,121.0,0.03,0.27,0.82,1.54,3.58,0.27,0.26,0.3,2.94,-1.25,-0.98,-7.16,910547.56,17.47,4.94,0.17,1.85,2.02,-22.07,0.0,0.0,0
RBVO11,Outros,86.26,148.0,0.03,0.27,0.82,1.54,3.58,0.27,0.26,0.3,2.94,-1.25,-0.98,-7.16,910547.56,17.47,4.94,0.17,1.85,2.02,-22.07,0.0,0.0,0
RBVO11,Outros,86.26,391.0,0.03,0.27,0.82,1.54,3.58,0.27,0.26,0.3,2.94,-1.25,-0.98,-7.16,910547.56,17.47,4.94,0.17,1.85,2.02,-22.07,0.0,0.0,0
RBVO11,Outros,86.49,666.0,0.03,0.27,0.82,1.54,3.58,0.27,0.26,0.3,2.94,-1.25,-0.98,-7.16,910547.56,17.47,4.95,0.17,1.85,2.02,-22.07,0.0,0.0,0
RDPD11,Títulos e Val. Mob.,33.0,1884.0,0.44,1.25,3.44,6.67,12.94,1.15,1.11,1.08,11.25,-29.15,-28.27,-30.46,58132763.28,53.92,0.61,0.82,-1.24,-0.44,0.69,0.0,0.0,0
KINP11,Residencial,9.01,4435.0,0.14,1.47,4.34,11.63,0.0,1.45,1.94,0.0,16.21,-2.32,-0.88,-23.63,3660850.97,5.12,1.76,2.66,-4.09,-1.54,2.66,0.0,0.0,0
LASC11,Shoppings,91.99,249.0,0.81,0.88,2.2,4.25,7.92,0.73,0.71,0.66,7.27,0.0,0.88,9.91,323242354.39,109.94,0.84,0.74,-2.42,-1.7,1.79,2.4,0.0,3
HTMX11,Hotel,82.44,10.0,0.91,0.78,1.58,2.63,5.34,0.53,0.44,0.44,1.58,3.38,4.19,5.02,188283438.93,125.16,0.66,0.72,-0.12,0.6,0.6,65.0,0.0,23
HTMX11,Hotel,82.44,2565.0,0.91,0.78,1.58,2.63,5.34,0.53,0.44,0.44,1.58,3.38,4.19,5.02,188283438.93,125.16,0.66,0.72,-0.12,0.6,0.6,65.0,0.0,23
HTMX11,Hotel,82.8,1422.0,0.91,0.78,1.58,2.63,5.34,0.53,0.44,0.44,1.58,3.38,4.19,5.02,188283438.93,125.16,0.66,0.72,-0.12,0.6,0.6,65.0,0.0,23
HTMX11,Hotel,82.64,2062.0,0.91,0.78,1.58,2.63,5.34,0.53,0.44,0.44,1.58,3.38,4.19,5.02,188283438.93,125.16,0.66,0.72,-0.12,0.6,0.6,65.0,0.0,23
HTMX11,Hotel,82.75,2756.0,0.91,0.78,1.58,2.63,5.34,0.53,0.44,0.44,1.58,3.38,4.19,5.02,188283438.93,125.16,0.66,0.72,-0.12,0.6,0.6,65.0,0.0,23
HTMX11,Hotel,83.0,2108.0,0.91,0.78,1.58,2.63,5.34,0.53,0.44,0.44,1.58,3.38,4.19,5.02,188283438.93,125.16,0.66,0.72,-0.12,0.6,0.6,65.0,0.0,23
HTMX11,Hotel,82.85,3048.0,0.91,0.78,1.58,2.63,5.34,0.53,0.44,0.44,1.58,3.38,4.19,5.02,188283438.93,125.16,0.66,0.72,-0.12,0.6,0.6,65.0,0.0,23
HTMX11,Hotel,83.31,2998.0,0.91,0.78,1.58,2.63,5.34,0.53,0.44,0.44,1.58,3.38,4.19,5.02,188283438.93,125.16,0.67,0.72,-0.12,0.6,0.6,65.0,0.0,23
HTMX11,Hotel,83.14,4802.0,0.91,0.78,1.58,2.63,5.34,0.53,0.44,0.44,1.58,3.38,4.19,5.02,188283438.93,125.16,0.66,0.72,-0.12,0.6,0.6,65.0,0.0,23
VCRR11,Residencial,73.5,496.0,0.67,0.89,2.54,5.34,10.74,0.85,0.89,0.9,8.92,-7.07,-6.24,6.47,239991594.89,120.0,0.61,0.56,0.03,0.59,5.46,0.0,0.0,0
KNHY11,Títulos e Val. Mob.,96.39,15620.0,0.47,0.47,1.64,5.72,13.46,0.55,0.95,1.12,10.66,3.02,3.51,2.99,1823754510.11,98.63,0.98,0.48,1.05,1.53,11.85,0.0,0.0,0
URPR11,Outros,89.04,1442.0,1.13,1.11,3.97,8.53,17.64,1.32,1.42,1.47,14.41,0.04,1.15,-2.75,1180250715.71,101.09,0.88,1.12,-0.34,0.78,23.72,0.0,0.0,0
URPR11,Outros,89.52,3108.0,1.13,1.11,3.97,8.53,17.64,1.32,1.42,1.47,14.41,0.04,1.15,-2.75,1180250715.71,101.09,0.89,1.12,-0.34,0.78,23.72,0.0,0.0,0
URPR11,Outros,89.5,2170.0,1.13,1.11,3.97,8.53,17.64,1.32,1.42,1.47,14.41,0.04,1.15,-2.75,1180250715.71,101.09,0.89,1.12,-0.34,0.78,23.72,0.0,0.0,0
URPR11,Outros,89.38,3325.0,1.13,1.11,3.97,8.53,17.64,1.32,1.42,1.47,14.41,0.04,1.15,-2.75,1180250715.71,101.09,0.88,1.12,-0.34,0.78,23.72,0.0,0.0,0
URPR11,Outros,89.93,9316.0,1.13,1.11,3.97,8.53,17.64,1.32,1.42,1.47,14.41,0.04,1.15,-2.75,1180250715.71,101.09,0.89,1.12,-0.34,0.78,23.72,0.0,0.0,0
URPR11,Outros,89.66,2949.0,1.13,1.11,3.97,8.53,17.64,1.32,1.42,1.47,14.41,0.04,1.15,-2.75,1180250715.71,101.09,0.89,1.12,-0.34,0.78,23.72,0.0,0.0,0
URPR11,Outros,89.8,1221.0,1.13,1.11,3.97,8.53,17.64,1.32,1.42,1.47,14.41,0.04,1.15,-2.75,1180250715.71,101.09,0.89,1.12,-0.34,0.78,23.72,0.0,0.0,0
URPR11,Outros,89.98,1368.0,1.13,1.11,3.97,8.53,17.64,1.32,1.42,1.47,14.41,0.04,1.15,-2.75,1180250715.71,101.09,0.89,1.12,-0.34,0.78,23.72,0.0,0.0,0
URPR11,Outros,90.0,1892.0,1.13,1.11,3.97,8.53,17.64,1.32,1.42,1.47,14.41,0.04,1.15,-2.75,1180250715.71,101.09,0.89,1.12,-0.34,0.78,23.72,0.0,0.0,0
HUSC11,Outros,106.77,25.0,0.87,0.74,2.44,5.38,8.71,0.81,0.9,0.73,7.71,0.86,1.61,13.52,113469226.8,142.8,0.75,0.65,0.0,0.65,4.03,0.0,0.0,0
NVIF11B,Outros,95.9,88.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96965945.92,287.39,0.33,0.15,3.38,3.54,14.24,0.0,0.0,0
NVIF11B,Outros,95.96,971.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96965945.92,287.39,0.33,0.15,3.38,3.54,14.24,0.0,0.0,0
NVIF11B,Outros,95.96,1257.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96965945.92,287.39,0.33,0.15,3.38,3.54,14.24,0.0,0.0,0
NVIF11B,Outros,96.52,1760.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96965945.92,287.39,0.34,0.15,3.38,3.54,14.24,0.0,0.0,0
NVIF11B,Outros,96.14,1449.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96965945.92,287.39,0.33,0.15,3.38,3.54,14.24,0.0,0.0,0
NVIF11B,Outros,96.15,1508.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96965945.92,287.39,0.33,0.15,3.38,3.54,14.24,0.0,0.0,0
NVIF11B,Outros,95.92,558.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96965945.92,287.39,0.33,0.15,3.38,3.54,14.24,0.0,0.0,0
NVIF11B,Outros,95.81,2665.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96965945.92,287.39,0.33,0.15,3.38,3.54,14.24,0.0,0.0,0
NVIF11B,Outros,96.2,1534.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96965945.92,287.39,0.33,0.15,3.38,3.54,14.24,0.0,0.0,0
NEWL11,Híbrido,96.45,921.0,0.9,0.89,2.65,6.28,11.57,0.88,1.05,0.96,9.44,-0.79,0.1,8.13,246735393.74,121.36,0.79,0.74,0.12,0.86,13.25,0.0,0.0,2
LVBI11,Logística,97.58,897.0,0.75,0.69,2.11,4.32,8.64,0.7,0.72,0.72,5.76,0.0,0.69,21.62,1360519943.04,115.54,0.84,0.65,0.04,0.69,3.82,0.5,0.0,10
HSRE11,Híbrido,101.31,98715.0,0.63,0.62,1.88,3.63,7.32,0.63,0.6,0.61,5.87,-0.15,0.48,6.92,819700436.58,96.23,1.05,0.65,0.06,0.71,5.18,0.0,0.0,29
JPPA11,Títulos e Val. Mob.,91.28,1002.0,1.5,1.43,4.45,10.04,18.75,1.48,1.67,1.56,16.08,-1.19,0.23,26.01,70328481.77,99.77,0.91,1.5,0.38,1.89,11.01,0.0,0.0,0
JPPA11,Títulos e Val. Mob.,91.27,624.0,1.5,1.43,4.45,10.04,18.75,1.48,1.67,1.56,16.08,-1.19,0.23,26.01,70328481.77,99.77,0.91,1.5,0.38,1.89,11.01,0.0,0.0,0
JPPA11,Títulos e Val. Mob.,91.27,935.0,1.5,1.43,4.45,10.04,18.75,1.48,1.67,1.56,16.08,-1.19,0.23,26.01,70328481.77,99.77,0.91,1.5,0.38,1.89,11.01,0.0,0.0,0
JPPA11,Títulos e Val. Mob.,91.24,938.0,1.5,1.43,4.45,10.04,18.75,1.48,1.67,1.56,16.08,-1.19,0.23,26.01,70328481.77,99.77,0.91,1.5,0.38,1.89,11.01,0.0,0.0,0
JPPA11,Títulos e Val. Mob.,91.2,574.0,1.5,1.43,4.45,10.04,18.75,1.48,1.67,1.56,16.08,-1.19,0.23,26.01,70328481.77,99.77,0.91,1.5,0.38,1.89,11.01,0.0,0.0,0
JPPA11,Títulos e Val. Mob.,91.15,970.0,1.5,1.43,4.45,10.04,18.75,1.48,1.67,1.56,16.08,-1.19,0.23,26.01,70328481.77,99.77,0.91,1.5,0.38,1.89,11.01,0.0,0.0,0
JPPA11,Títulos e Val. Mob.,91.22,1639.0,1.5,1.43,4.45,10.04,18.75,1.48,1.67,1.56,16.08,-1.19,0.23,26.01,70328481.77,99.77,0.91,1.5,0.38,1.89,11.01,0.0,0.0,0
JPPA11,Títulos e Val. Mob.,92.01,782.0,1.5,1.43,4.45,10.04,18.75,1.48,1.67,1.56,16.08,-1.19,0.23,26.01,70328481.77,99.77,0.92,1.5,0.38,1.89,11.01,0.0,0.0,0
